Square Feet,Number of Bedrooms,Number of Bathrooms,Year Built,Neighborhood,Garage Spaces,Lot Size,City,Price
2673,1,1.988060572749864,1974,Suburban,2,0.22916769772803064,Los Angeles,268929943.03159636
1610,4,1.4146962603560116,1991,Urban,1,0.5180259357637053,New York,164076231.89834523
2727,3,2.1971213561449123,1988,Suburban,2,0.9561383190853532,New York,278010475.6971376
1242,2,3.9397432983471408,1979,Suburban,1,0.42470617743237604,Houston,126959011.63453792
2854,2,1.6776442388007275,1954,Suburban,0,0.8897356371857802,Los Angeles,290419501.50383896
1560,4,2.8364759768296874,1967,Suburban,0,0.20825973408314036,Houston,157734034.3686779
1959,4,2.298919149519119,1970,Rural,1,0.6553154862403391,Los Angeles,199833996.36741564
1031,3,1.21307370294798,1999,Suburban,1,0.6405516792194663,Kansas City,106683738.92381842
1390,3,2.4636298179941782,1955,Rural,2,0.8738872750632416,Houston,144084208.61166576
1276,4,3.1064929859449375,1999,Rural,1,0.10298503396441136,New York,128687912.14376792
1531,4,2.539659927483456,2015,Suburban,0,0.270938500477815,Kansas City,154885166.99695033
2177,3,3.6163181912397433,1950,Urban,1,0.2977188628865336,New York,219994818.17877567
1382,1,1.866811049972748,2006,Urban,2,0.9549694792816636,Kansas City,143289858.22515628
2091,3,1.2587475139118949,1979,Suburban,2,0.23832429064290547,Kansas City,210796027.5167579
2901,1,3.8096968349740186,2007,Rural,1,0.13326611519850434,Kansas City,291202057.8386156
1883,2,2.1345890485846573,2001,Urban,2,0.5810153452676272,Houston,191615170.904982
1213,2,2.7292166543609,1986,Suburban,2,0.5757026161903135,Houston,124708204.33002864
2678,3,3.376009378390588,1997,Suburban,0,0.8596422688310779,New York,272631412.0475347
1375,1,1.9729409916267417,1950,Rural,1,0.9539736851600218,Houston,142852839.0001721
1743,3,3.1484936145328337,1968,Urban,0,0.584690897926118,New York,177884591.51072055
1212,3,1.406256549453484,1995,Suburban,0,0.9369947641776899,Los Angeles,126280443.06209746
1078,1,1.8738812416165158,2016,Urban,2,0.7526432361698467,New York,111828757.27397048
2749,3,1.4341319084095598,1951,Suburban,0,0.3381032151960265,New York,277208075.96911085
1627,2,3.4336916752040736,2005,Suburban,1,0.9355786398495337,Houston,167845420.07488796
1603,4,1.6679477056803562,1966,Suburban,1,0.7006988585636873,New York,164433590.37074447
1781,4,3.152210666215631,1971,Rural,1,0.47268633946837046,Houston,181179847.49730805
2946,3,3.8298951917369575,1976,Rural,0,0.7122178760652376,New York,298833331.5197065
2404,1,2.583316627206631,2004,Rural,1,0.4611815449693758,Los Angeles,243064656.47188738
2000,1,2.620087576782063,1981,Urban,1,0.20276539118916334,Houston,201490333.52420446
1679,2,2.3831007042934362,2009,Rural,0,0.7470808724592098,Houston,171984136.91511804
1057,1,1.9776704301809283,1977,Rural,0,0.8416788509536693,Los Angeles,110336719.53703192
2819,1,2.4269650927747515,1977,Urban,0,0.755925579117449,Houston,286141650.2775454
2049,2,2.8084225968002783,1974,Urban,0,0.3062032009810089,New York,206986647.69966507
1880,3,3.957974716511978,1975,Urban,2,0.9609715121298517,Kansas City,193531705.66438764
1446,4,3.8132936779546727,2020,Urban,0,0.12272910552204033,Houston,145714642.5534568
1065,2,3.5864588748793653,1966,Rural,0,0.39941676763807654,Kansas City,109151068.25380632
2944,3,3.667391607114575,1956,Rural,1,0.33408319108140594,New York,296850470.3259406
2783,2,2.4035475498761287,2005,Urban,1,0.1433136048533659,Los Angeles,279406834.09050757
2277,3,2.9723329815323947,2013,Rural,0,0.46515672368980165,Houston,230448708.59206393
2922,2,3.6852001688086427,1969,Suburban,0,0.6608033561464971,Kansas City,296150406.79339314
2991,3,2.1788522949740594,1987,Rural,0,0.8942975771365912,Los Angeles,304064901.807806
2067,2,3.8852874350364064,2007,Suburban,1,0.9907207445723231,Los Angeles,212145000.28048936
2120,3,2.247358186207549,1965,Urban,1,0.8272806277639583,Houston,216764955.00278535
2577,2,2.803247996179647,2000,Urban,0,0.5218124668415424,Kansas City,260734305.9339212
2011,4,3.129414139817116,1976,Rural,1,0.7513339833703276,Houston,205546375.97733793
1226,4,3.851776039227815,2000,Urban,1,0.8592614097306767,New York,127520190.25159547
1773,1,1.7338488221567983,1965,Rural,0,0.5187764767768133,Los Angeles,180363921.04554585
1678,3,3.238392934715927,2009,Rural,1,0.8065489906229499,Kansas City,172315624.42321843
2459,2,2.5624467584322463,1989,Rural,0,0.5343871764815891,Houston,249034119.38929036
2814,3,1.8056714218619232,2016,Rural,2,0.4478463917890505,Los Angeles,283999657.3155849
1600,4,3.3298205193891715,1951,Suburban,2,0.5734817540053851,Houston,163717145.30898112
1378,3,2.65666684052154,1997,Suburban,2,0.7082692638644303,Kansas City,141860596.33236125
2201,2,2.9829214619490276,2001,Urban,1,0.7541938506867376,New York,224324688.36307985
2450,3,1.968703205733703,1973,Suburban,2,0.4210626420028971,New York,247692965.95044452
2938,2,2.443821855482815,1951,Urban,1,0.6141882264004314,New York,297534227.7711634
1708,4,2.8520627529642013,2014,Urban,0,0.9188837866724023,Houston,175853323.6398343
1306,4,2.214732442809532,1969,Rural,2,0.9786816100995758,Los Angeles,136169512.9837086
1778,4,1.595117619543104,1983,Rural,1,0.30452328206555906,New York,179862250.23179352
1503,1,3.884921476945912,1990,Rural,2,0.27354804914200737,New York,152214109.356481
1267,4,2.5344026201278522,1990,Rural,1,0.7090170700857836,New York,130820165.54693851
2609,3,3.2017611108631017,1972,Rural,1,0.47321549724109946,New York,263931209.56952024
1007,1,2.2331415806681743,1987,Rural,0,0.12180010457632334,Kansas City,101706486.14143172
2943,4,2.065395292077149,1993,Suburban,1,0.41217568358255574,Kansas City,296885783.06481856
1507,3,2.221492895401375,2016,Urban,1,0.8260702691250269,Los Angeles,155201963.31278023
1475,3,2.2275899313569494,2011,Urban,2,0.8176842373448643,Kansas City,152005490.4315761
2320,3,2.6325403478258607,1961,Rural,0,0.5452166339349237,Kansas City,235383523.69576153
1163,2,2.6304096099440892,1979,Suburban,1,0.5253201413987818,Kansas City,119463881.42773971
1484,1,2.491461447648615,2014,Rural,2,0.6215566981909397,Houston,151829643.09952834
2620,3,1.4043573547523143,1990,Suburban,0,0.2974570395072184,Kansas City,263907611.9991425
2095,2,2.4882264355015935,1969,Suburban,1,0.5734392624018599,Houston,212943813.29467192
1566,4,1.5073117012619544,1955,Urban,2,0.10994172405098356,Houston,157842756.99784955
1904,3,1.3784073588872956,1953,Urban,0,0.5280035993048203,Kansas City,193643398.54844064
1558,2,3.7979371520235032,1959,Suburban,0,0.4024459416255334,Houston,158517074.99452943
2934,3,2.8148500394431126,2000,Urban,0,0.7073826453132936,New York,297413026.97952473
2967,1,2.978470174373753,1987,Suburban,0,0.6745182257373648,Los Angeles,300525976.3917649
1237,1,2.2053810110000915,1950,Suburban,1,0.44275229216452816,Kansas City,126514165.03664765
2127,4,3.7269426757445925,1957,Suburban,1,0.10654568333073242,Kansas City,214062249.1173345
2233,3,2.9137914687389963,2012,Urban,0,0.3270462664554644,Los Angeles,225358765.69243276
1553,2,3.3075096085707623,1982,Rural,0,0.6700130651702461,Kansas City,159203128.54649404
1827,4,2.1056874070831415,1964,Urban,1,0.16513600871575407,Kansas City,184198606.59911
1467,3,3.8800356424573765,1980,Rural,2,0.19687817965011745,Los Angeles,148380393.5714349
2477,4,3.461383870474945,1970,Urban,0,0.6823315221103784,Houston,251836261.4008375
2291,2,3.561845389043631,1952,Urban,1,0.7801906608543631,New York,233743091.70845008
1385,4,1.516582802277263,2015,Rural,1,0.3893947372114409,Houston,140820717.39622802
1774,4,1.8128896236136587,1984,Suburban,2,0.5407057589649057,New York,180674495.51659557
1847,4,1.856879799050731,1990,Rural,1,0.9511402284852928,Los Angeles,189979967.12735528
1386,3,1.8127276697406134,2008,Suburban,0,0.9509892059583726,Houston,143715900.6050224
1876,2,3.566224486312864,1965,Suburban,1,0.37675249701708713,Houston,190161229.3215589
1258,1,1.0956543856257763,2005,Urban,0,0.8289890875153813,New York,130167119.51649883
1282,3,1.228299966942323,1994,Urban,1,0.6345496475261729,New York,131779870.73515153
2649,1,1.8217446118897112,2008,Urban,0,0.977936044015342,New York,270051311.0659684
2898,1,1.599618923948331,1999,Urban,0,0.5298522127399868,New York,292739232.4829961
1039,3,1.695578841648545,1961,Urban,1,0.7972361812140054,Kansas City,108493349.31919366
1485,3,3.3938295677598997,1961,Rural,0,0.7913234166533839,Los Angeles,153171154.3008489
1928,2,2.6893797816761404,1982,Rural,1,0.5476895808697686,New York,196065151.38797456
1219,2,1.017311983878904,1998,Rural,1,0.816067102867577,Houston,126301633.9131288
2152,4,2.287968297112586,1970,Rural,1,0.33493629997629687,Houston,217531279.12216493
2014,1,2.223654780551077,2009,Urban,0,0.210027732661206,Houston,202736912.77184737
2023,2,1.3418358083336306,2001,Rural,1,0.48264737018978465,New York,205043874.53657395
2543,4,3.028425365804371,2003,Rural,2,0.9492675909702262,Los Angeles,259613469.85728645
1612,2,3.1062915651384735,1988,Suburban,0,0.5506701473822759,Kansas City,164461322.60429677
1927,3,3.162679657156293,1998,Urban,2,0.6717332247822343,New York,196610867.0981979
2915,2,3.185412836675776,2013,Rural,2,0.6617462103170878,New York,295237637.0143361
1687,1,1.0001584807968904,1975,Rural,2,0.21931558054257738,Kansas City,170201589.78877264
2642,2,3.8617624115401665,2020,Rural,2,0.45126719413948924,Los Angeles,266900968.15156296
1612,1,3.442626301163989,1956,Urban,1,0.7362450756296873,New York,165544422.35073572
1259,3,3.711945089767856,2021,Rural,2,0.9747910887226536,Houston,131252351.32534584
1989,1,1.0469298859223024,2011,Suburban,0,0.2512159644673235,Houston,200344599.56378078
1965,2,3.801576387357218,1973,Urban,2,0.46939770130520464,New York,199522106.73557782
1365,4,3.429365586064314,1989,Suburban,2,0.18558441982245644,Los Angeles,138095124.5180671
2781,3,3.511657428876096,1996,Urban,2,0.31813881368433045,Houston,280279068.37558734
2810,2,1.2798621541659054,1957,Rural,1,0.43908340899353526,Houston,283741406.7065301
1543,3,3.216334086755793,2003,Urban,2,0.5865789231571154,Kansas City,157764119.67229226
1648,3,3.879750068926273,1958,Urban,2,0.3075101940151729,Los Angeles,167143532.22524536
2547,2,3.035642024254482,1952,Urban,2,0.3048063950608172,New York,256946705.12712318
2930,2,2.7116842138738195,2003,Suburban,0,0.8000469812261835,Kansas City,297403611.2221714
1813,4,3.836889033246991,1970,Urban,1,0.9663774966521931,Kansas City,186904654.16075447
2910,3,2.328811365203308,1997,Rural,1,0.39125167097631064,Kansas City,293430919.20727175
2039,3,2.797880698931436,1996,Urban,1,0.7191928167721121,Los Angeles,208010805.13628042
2152,2,2.4290148804830984,2017,Urban,0,0.3322724152221287,Los Angeles,217173538.19214687
1574,1,3.7985386640808976,2012,Rural,2,0.9351570294690689,Los Angeles,162505675.5471514
2132,2,1.228254180296522,1965,Rural,0,0.7056121241488584,New York,217210179.68426654
2910,3,2.5033591024760447,1954,Suburban,1,0.822409169173813,Los Angeles,295814797.7785548
2012,2,3.060857324156315,1960,Rural,1,0.14441863887924833,Kansas City,202586657.49370795
2556,4,3.3757196152667106,1978,Rural,1,0.6386553714165621,Houston,259491455.82822782
1669,1,2.749055942332409,2019,Rural,0,0.5748510982225441,New York,170050434.68678764
1268,2,3.726753232364362,1997,Urban,1,0.36369721622037887,New York,129147992.57352923
2185,4,3.825974340651615,1964,Suburban,2,0.3361869865515863,New York,221002883.0083068
2283,3,1.1929576695807507,1983,Rural,0,0.6220223220852727,Kansas City,231849583.43564492
1923,2,2.207111618624123,2009,Rural,2,0.7358370715065027,Los Angeles,196354718.7289293
2125,3,1.0703770651634632,2011,Rural,1,0.12985548133167008,Kansas City,213459555.6865456
2529,4,1.9882499721233287,1951,Urban,1,0.6106614237313339,Houston,256682425.8665659
2758,3,2.6106046539118064,1968,Urban,0,0.2534135760519658,Los Angeles,277687863.2293032
2594,4,3.7323847915298467,1998,Suburban,2,0.2263264582474905,Houston,261176561.1506022
1246,4,3.5396629673962083,1977,Suburban,0,0.6608075392852161,New York,128599512.41898079
2663,4,1.3824991800159572,1997,Urban,2,0.3797831054957258,New York,268672602.9659798
2818,2,1.279091124222687,1986,Rural,1,0.4967922098213776,Kansas City,284684892.8834236
2860,3,2.767802016270001,1998,Rural,0,0.4239989284957957,Los Angeles,288602579.79369926
2560,3,2.596353917376348,1997,Suburban,0,0.6835026881372713,New York,259892239.98448956
1130,1,1.7991329242900715,2022,Rural,2,0.5231077894598221,Kansas City,115845473.91662087
1352,1,3.6983592536615055,1978,Urban,1,0.9671127958341528,Houston,140607940.9231954
1195,1,3.78209922838466,2009,Suburban,1,0.41714448319581876,Kansas City,122009379.85810794
2816,1,2.207834315020488,1978,Urban,2,0.7662559062365517,Los Angeles,285911867.1048093
2939,3,3.6709076713405606,2007,Urban,2,0.3315633108247401,Los Angeles,296103134.6294742
1929,4,2.1518466827889178,1997,Rural,2,0.5578777833635322,Los Angeles,196220777.41802683
2689,4,3.2104504954891,1972,Urban,2,0.5973127767117613,New York,272622347.6707205
2405,2,2.4278266526431724,1976,Urban,2,0.396198352956459,Kansas City,243038078.76373056
2021,4,1.367749469521549,1956,Rural,1,0.5246024760213662,Houston,205380593.59032094
1644,3,3.783802603711065,1998,Urban,1,0.351350774108643,Los Angeles,166735539.06582153
1226,3,2.3622897801326097,2003,Rural,0,0.1054007035065838,Kansas City,123554175.25104286
1700,3,3.203461120967211,2017,Urban,1,0.29408347147409086,New York,171910676.941443
2499,2,2.1015214432938762,1991,Rural,2,0.7300577552438806,Houston,254007902.88446644
2500,1,1.056642635728704,2008,Rural,1,0.7938667220368393,Houston,254193581.80786383
1264,4,1.3015910760755078,1993,Suburban,1,0.3521825804250279,Houston,128628532.2328308
2395,3,2.4886584384697734,1975,Urban,1,0.4672386989362648,New York,242432842.87756658
2509,3,3.069893071379087,1972,Urban,0,0.13362909412475,Los Angeles,252203387.4509772
2457,1,2.0042059797378373,2022,Suburban,0,0.31335661098791256,New York,247472098.5034199
1645,3,3.086465377532951,1957,Rural,2,0.8012973550350693,Houston,169257971.6784903
1210,4,3.095906768295868,2002,Rural,2,0.6453876432385515,Kansas City,124804131.22381495
2595,2,3.1118077219834923,1963,Suburban,0,0.2851934697589343,Houston,261559352.92794344
2963,3,2.477565562061525,2020,Suburban,1,0.331697795610189,Kansas City,298329306.39520556
2400,4,3.744658450364512,1956,Rural,1,0.8351218206906041,New York,245011458.48723036
2418,3,2.467589553941847,1958,Rural,0,0.28817578265041077,New York,243900948.1297977
2473,1,2.3507955804899145,1952,Suburban,2,0.4007419532624181,New York,249925019.43484885
1942,3,1.598142457031881,1966,Urban,1,0.6979228224891799,Kansas City,198264474.79672328
2387,3,1.9229652620690096,1993,Rural,2,0.6050011471372708,New York,242209228.13034153
2899,2,1.12700347755491,1995,Suburban,1,0.5147831847104328,Los Angeles,292818441.1843688
1456,1,2.9006058808485107,2007,Urban,2,0.9097669818817699,Houston,150536380.35047248
1724,1,1.7456072317812787,1977,Urban,1,0.2977394164435465,Los Angeles,174319617.6246013
2751,2,1.9124657634563953,1963,Urban,2,0.7672779017766999,Kansas City,279519824.4411427
2249,3,3.3124435649929636,1958,Urban,2,0.24315745655636503,New York,226879220.55015633
1981,4,1.9816635494843617,1975,Suburban,2,0.6541604501339306,Houston,201999427.016881
2154,1,1.7265876760394265,1951,Rural,0,0.8835612070701818,New York,220357300.11105388
1587,1,1.5071732474011172,1983,Urban,2,0.5121116069303241,New York,161663596.02820668
1475,3,3.324575206545868,1968,Urban,0,0.751865056472196,Houston,151933668.42285192
2821,3,1.3891187739700808,1988,Suburban,0,0.8383540176990893,Houston,286720953.99654317
1985,1,2.3612612807510605,1962,Urban,2,0.22242378238984248,Los Angeles,200184213.50800556
2300,3,2.520790348231583,1954,Suburban,0,0.735244205753899,Los Angeles,234360280.30488685
1155,4,3.0621697380571438,1999,Suburban,0,0.9278569215898087,Los Angeles,120688947.33830333
2783,1,2.8998504469989865,1972,Rural,0,0.6187335488699898,Los Angeles,281916156.5278749
2241,4,3.432162018835524,1978,Urban,1,0.26751002007588043,Los Angeles,226139962.25179207
1189,4,1.1342543017787143,2021,Rural,2,0.21424827843004868,Kansas City,120306310.46478364
2440,3,1.8893221743381916,1975,Suburban,0,0.3337617974200731,Kansas City,246200508.15017572
1980,4,1.8404023563261394,2006,Urban,2,0.1931619421150143,New York,199428839.88729954
2698,3,1.4380507167763246,1950,Suburban,0,0.5620546644265427,New York,273233127.1258909
2715,2,1.8675347615693294,1977,Suburban,2,0.16273421443606112,Los Angeles,272823736.17929804
1545,3,1.9292959424287104,2011,Suburban,0,0.3010641621726038,New York,156360018.0065452
1040,4,2.5656533857824346,1996,Urban,1,0.49591939952099295,Kansas City,107027021.00153865
1306,2,2.991113436778768,2008,Suburban,1,0.5265232753618193,Kansas City,133651949.8845675
1942,3,2.1433015408354423,1980,Suburban,1,0.608858636632268,New York,197790040.798724
1337,4,3.1584106939401435,2019,Urban,0,0.7350534664756538,Los Angeles,137832148.1344238
2337,1,2.00849601573874,1998,Rural,2,0.14250577569892078,Kansas City,234778166.079675
2098,1,1.870851031944281,1954,Suburban,0,0.17255885695820494,Houston,211198108.11218685
1952,3,2.623564167571073,1980,Rural,1,0.15477323662430267,Houston,196555633.49568933
1278,3,1.0711490809173718,1986,Rural,0,0.48083528391841934,New York,130619512.6006609
2199,1,1.2393673709020012,1964,Rural,2,0.1376631503946409,Los Angeles,221066268.30479085
1895,4,2.253908630759581,2001,Rural,1,0.7714731401481936,New York,193856408.84804794
2685,4,3.8287381341752695,2018,Rural,0,0.3007001629346301,Los Angeles,270515656.17473626
1272,4,3.164535339530271,1960,Rural,2,0.9452912439609629,Los Angeles,132718796.37026958
