Square Feet,Year Built,Garage Spaces,Lot Size,,City,Neighborhood,Number of Bedrooms,Number of Bathrooms,,Price
1729,1989,0,0.499945249,,New York,Suburban,2,2.408304586,,175850349.1
1282,1951,0,0.430999834,,New York,Urban,2,3.160968749,,131052071.8
2671,2014,2,0.761766443,,New York,Suburban,1,2.588307222,,271237955.3
2490,2011,2,0.643150716,,Los Angeles,Urban,3,2.186467229,,252629738.6
2403,2003,1,0.688266489,,Los Angeles,Suburban,2,1.967015374,,244108858.6
1361,1994,1,0.289525505,,New York,Urban,4,2.8311816,,138124966.1
2472,1998,1,0.392951949,,Kansas City,Suburban,2,3.817326095,,249696059.2
1440,2018,1,0.119048903,,Kansas City,Rural,3,3.015234521,,145016387.1
1092,1987,0,0.197537237,,Houston,Urban,2,1.224237711,,110559504
2644,1953,1,0.338548809,,Houston,Rural,1,2.38205492,,266691398.2
1752,1966,0,0.158917349,,New York,Urban,2,3.672472395,,176655022.2
1866,2002,2,0.64236916,,Los Angeles,Urban,2,1.283387277,,190153099.8
2447,2002,2,0.998317104,,Los Angeles,Urban,3,3.966627136,,250284082.6
1141,1980,0,0.190733693,,Houston,Urban,1,3.847208181,,115607209.1
2314,1971,1,0.839107191,,New York,Suburban,3,1.234823442,,236118147.7
2455,1960,2,0.206934623,,Houston,Suburban,2,3.800239961,,247274691.1
1748,1983,0,0.702922617,,Kansas City,Urban,4,2.089397771,,178871317.9
2875,1964,2,0.678841843,,New York,Suburban,2,3.534127501,,291594268.8
2847,1959,1,0.912445241,,New York,Urban,3,2.255150013,,289921362.5
2712,2002,0,0.202551052,,New York,Urban,4,2.322565338,,272691947.7
1652,1997,2,0.383900019,,Kansas City,Rural,3,2.902729273,,167657204.8
1700,1980,1,0.181701784,,New York,Urban,3,3.323432258,,171542766.3
1997,1986,0,0.466644993,,Houston,Urban,1,1.101367453,,202350827.5
1048,1977,0,0.920433856,,Kansas City,Suburban,4,2.779467987,,110040629.4
2325,1980,0,0.803370836,,Los Angeles,Urban,2,1.560198982,,236948869.1
1880,2019,0,0.75061009,,Houston,Urban,3,2.037848554,,192075889.1
2213,1963,2,0.579724754,,Houston,Rural,2,2.043905998,,224791916.7
2159,1965,0,0.895137168,,Houston,Suburban,1,2.407181021,,220896224.4
1554,1974,0,0.504497618,,Kansas City,Suburban,1,2.002409236,,158367668.8
1403,1988,0,0.2347171,,Houston,Rural,4,1.322083355,,141947741.8
1891,2015,0,0.853826701,,Kansas City,Urban,1,1.436886216,,193566900
1864,1987,0,0.351674495,,New York,Rural,1,1.100313957,,188470896
1601,1990,1,0.148270187,,Los Angeles,Suburban,2,2.410747256,,161307157
2830,1989,2,0.213434228,,New York,Rural,1,3.863343085,,284616921.9
1340,2013,1,0.648153025,,Houston,Suburban,1,1.347025671,,137461792
2780,1965,2,0.646373768,,Kansas City,Rural,3,3.838793479,,281999778.3
2968,2008,0,0.334164854,,Kansas City,Urban,1,3.200084544,,298835830.6
1703,1960,2,0.754462133,,New York,Urban,3,2.912496409,,174795747.9
1317,1950,0,0.79627614,,Houston,Suburban,1,2.935833266,,136316568.2
1617,1962,0,0.928452364,,Los Angeles,Rural,1,3.480182945,,166958275.5
2386,1979,1,0.626443749,,Kansas City,Suburban,4,1.320759593,,242271275.7
2845,2018,1,0.801481028,,Kansas City,Urban,4,2.514262971,,288940974.9
1381,1967,1,0.777789712,,Houston,Suburban,3,3.091273415,,142670794.1
1232,1962,2,0.332028144,,Kansas City,Urban,1,2.760461335,,125462175.3
2800,1981,2,0.379203335,,Houston,Suburban,2,3.498337213,,282508392
2367,2020,1,0.530634156,,Houston,Rural,4,1.216815127,,239679431.9
2572,2021,1,0.117135071,,Los Angeles,Urban,2,3.072103118,,258146083.1
1816,1999,0,0.367657996,,Houston,Suburban,4,2.602083191,,183953446.2
1552,2020,2,0.526494586,,New York,Urban,4,2.137482592,,158247784.1
2552,1980,0,0.197262366,,Los Angeles,Rural,1,2.020824947,,256602873.7
1855,2000,2,0.213648299,,Houston,Urban,4,2.862497898,,187137928.8
2812,1976,1,0.516913062,,Houston,Rural,2,3.672986124,,284415039.3
1818,2009,2,0.757868528,,Los Angeles,Urban,4,2.488527778,,186085982.2
2594,1982,2,0.850374038,,Kansas City,Rural,3,3.474169492,,264307432.9
2958,2002,0,0.591682508,,Los Angeles,Urban,1,2.206469146,,299078897.7
1182,2021,1,0.527274089,,Kansas City,Rural,1,1.307183388,,121014409.2
2064,1982,1,0.445852512,,Los Angeles,Suburban,3,1.184517209,,209093101.3
2574,1990,1,0.273654093,,Los Angeles,Suburban,3,1.154003114,,259189820.7
1396,1968,0,0.231905803,,New York,Urban,3,2.140450426,,141345062.8
2727,1990,0,0.812706806,,Los Angeles,Rural,4,2.011713253,,277279412.5
1778,1991,0,0.518505969,,New York,Suburban,1,3.153811071,,180839065.7
2517,1972,2,0.811288221,,Houston,Urban,3,3.228464505,,256443575.9
2682,1982,2,0.733674732,,Kansas City,Suburban,4,1.152561907,,272399815.8
1906,1969,0,0.274506323,,Kansas City,Rural,3,1.663369789,,192517284.3
2356,1974,0,0.559276538,,New York,Urban,2,1.82278555,,238878091.6
1126,2001,1,0.499614967,,Kansas City,Rural,2,2.642835952,,115526287.5
2581,1961,2,0.481486155,,Kansas City,Rural,1,1.433545672,,261014946.7
2580,1981,2,0.588313944,,Los Angeles,Rural,4,1.401823658,,261496706.5
1000,1982,1,0.983873711,,New York,Suburban,2,3.831366668,,105531721.1
2191,2017,1,0.831610538,,Kansas City,Urban,2,3.412608722,,223663998.3
2643,1964,1,0.913341188,,Houston,Rural,4,1.541964706,,269497353.3
1018,2000,0,0.126675625,,New York,Suburban,3,2.219703424,,102864855.9
2355,1955,0,0.22630273,,Los Angeles,Rural,4,2.066865998,,237326528.6
1583,2018,0,0.176287294,,Houston,Suburban,3,3.373012222,,159609412.4
1455,2018,0,0.336907905,,Kansas City,Urban,2,2.530638749,,147499337.4
1956,1984,0,0.497703243,,Kansas City,Urban,2,1.383549211,,198487282.4
2132,1983,2,0.677847923,,New York,Urban,2,3.216976189,,217170512.8
2291,2012,2,0.55074814,,Kansas City,Urban,1,2.190663935,,232163040.5
1444,2017,2,0.912865523,,New York,Rural,1,1.788772743,,149218485.6
2263,1967,1,0.945870363,,Kansas City,Suburban,1,2.126495866,,231538839
2952,1975,2,0.247168856,,Houston,Urban,4,2.493269691,,297102839.5
2324,2010,1,0.867621628,,Los Angeles,Rural,2,2.029346549,,237075309.1
1601,1997,2,0.533549984,,Houston,Urban,2,1.725717318,,163167178.7
1102,2021,0,0.507996524,,Los Angeles,Urban,4,2.195506086,,113114645.6
1987,1980,2,0.806445414,,New York,Urban,1,1.057518732,,203116541
2273,1983,0,0.183826458,,Kansas City,Suburban,4,3.317493538,,228867944.3
2476,1956,0,0.894243815,,Houston,Suburban,1,1.512834681,,252569681.7
1519,1956,2,0.703777019,,Kansas City,Suburban,2,1.131713841,,155978763.6
2176,1996,2,0.887735447,,New York,Urban,3,2.961096079,,222585759.4
1858,1957,0,0.99502982,,Los Angeles,Rural,1,3.321808386,,191404284.7
1173,1950,1,0.566204007,,Houston,Rural,2,3.441487395,,120874131.6
2366,1952,1,0.183935978,,Los Angeles,Rural,2,2.480527548,,238180719.5
2693,2002,2,0.249871477,,Los Angeles,Urban,3,1.616104554,,270965565.2
2004,1987,0,0.391256418,,New York,Suburban,2,3.211683032,,202877158.3
1430,2000,1,0.193197648,,Los Angeles,Rural,2,3.099139231,,144433423.7
1726,1964,2,0.833807644,,New York,Urban,1,1.738812202,,177284449.1
2712,2016,2,0.367181066,,Los Angeles,Urban,1,3.710223268,,273439172.1
2710,2013,0,0.978297569,,Los Angeles,Rural,3,1.313114374,,276189971.4
2875,2017,1,0.732332289,,Houston,Rural,3,3.948064719,,291657766.3
1849,1954,2,0.256087333,,New York,Urban,2,3.580743433,,186933992.4
2681,1959,1,0.528438382,,Kansas City,Rural,1,3.063695936,,271361969.1
2985,1957,2,0.520195799,,Kansas City,Urban,3,3.816249665,,301907197.7
2347,1961,2,0.543260493,,Kansas City,Rural,3,3.166933505,,238153822.5
1989,2013,1,0.582122054,,Houston,Suburban,4,1.571370991,,202198463.1
2696,2008,1,0.128055774,,Houston,Urban,3,2.326468414,,270659764
1638,2016,0,0.717671013,,Los Angeles,Suburban,2,1.214509073,,167614443.2
1419,1999,0,0.538472598,,Los Angeles,Rural,1,2.168972267,,144925035.9
1593,1972,0,0.811868859,,Kansas City,Urban,3,3.224809059,,164006205
1484,1989,0,0.833814616,,Los Angeles,Rural,4,2.159330053,,153101022.8
2682,1967,1,0.30748161,,Los Angeles,Urban,1,1.990882526,,270236724.2
2774,1970,0,0.143580652,,Houston,Rural,3,2.786067168,,278741858.3
1411,1950,1,0.732910471,,Kansas City,Suburban,4,3.616613587,,145620798.4
1935,1987,2,0.97998651,,New York,Suburban,3,1.142749578,,198855638.8
2107,1990,1,0.501992188,,Kansas City,Rural,1,2.156411304,,213606691.8
2136,1991,0,0.333651529,,Houston,Suburban,1,1.474722225,,215588861.8
2760,1958,1,0.241004705,,Kansas City,Suburban,1,3.086062752,,277831478.2
1331,1972,1,0.358701038,,New York,Rural,2,1.317173681,,135367293.2
2401,1960,1,0.395127596,,Los Angeles,Urban,3,2.994423276,,242785219.7
2778,2020,1,0.481487269,,Kansas City,Rural,2,1.858542612,,280481827
1654,1980,1,0.689866411,,Houston,Urban,1,1.596750441,,169254088.3
1040,1975,0,0.34584675,,Houston,Suburban,4,3.809057673,,106454913.1
2958,1979,1,0.145879087,,Kansas City,Suburban,3,1.05557373,,296998563.5
2793,1983,0,0.43595075,,Los Angeles,Suburban,2,2.313331816,,281953253.6
1958,1995,2,0.870066655,,Los Angeles,Suburban,3,1.064880977,,200560199.3
2820,2018,1,0.54851636,,Houston,Suburban,4,2.450779144,,285171390.2
1104,1954,2,0.968305382,,Houston,Urban,2,2.503142133,,115914262.6
1201,2010,0,0.553259378,,New York,Urban,1,1.964987414,,123128670.9
1449,1987,1,0.348308935,,Los Angeles,Urban,2,1.396485333,,147046281.1
2842,1977,2,0.273982598,,Kansas City,Rural,3,2.129162613,,286149600.2
2866,1975,0,0.725072047,,Houston,Suburban,3,3.01678882,,290841619.4
2996,2010,2,0.582743157,,Houston,Suburban,3,3.347187426,,303019754.8
2289,1972,1,0.643599036,,Houston,Suburban,3,2.592251807,,232737414.1
1909,1995,1,0.77961411,,Houston,Rural,1,2.769503183,,195215783.3
1209,1979,1,0.753313118,,Los Angeles,Rural,2,1.601849113,,125126704.3
1562,2016,0,0.13902697,,Houston,Rural,1,1.861991,,157119784.2
2141,1982,2,0.822314715,,Los Angeles,Suburban,1,1.48568683,,218618000.1
1712,1952,0,0.579432976,,New York,Urban,1,1.74788605,,174633256.3
2400,2018,2,0.452537678,,New York,Rural,3,1.674660341,,242603287.9
2574,1991,0,0.583767484,,Kansas City,Rural,3,2.558346359,,260820713.4
2563,2011,1,0.651206304,,Houston,Urban,3,2.688066267,,259987636.5
1770,2007,2,0.234555679,,Kansas City,Rural,2,3.834842262,,178680391.6
2107,2006,2,0.475673856,,Los Angeles,Urban,4,1.586711941,,213522372.7
1453,1950,2,0.402027589,,Kansas City,Suburban,3,2.92502713,,148084515
1666,2022,0,0.41536805,,Kansas City,Urban,2,3.451777807,,169040723.6
1628,2009,1,0.182201445,,Houston,Urban,3,2.680724391,,164152061.6
2537,2018,2,0.243859139,,Los Angeles,Suburban,3,1.765010958,,255266671.5
2628,2008,0,0.245648861,,Los Angeles,Rural,1,1.78765069,,264287318.1
2701,1995,2,0.435902269,,Houston,Suburban,1,1.117759159,,272593343.3
1386,1983,1,0.90504239,,Los Angeles,Rural,1,1.91633268,,143538936.9
2935,1974,2,0.285424635,,New York,Rural,2,3.233811037,,295554659
2373,1991,1,0.474573257,,Houston,Urban,4,1.142553272,,240138557.8
1295,1978,0,0.380448474,,Houston,Suburban,4,1.657885848,,131951583.8
1257,1974,0,0.808644981,,Houston,Urban,2,3.118697496,,130322127.2
2104,2003,1,0.145113789,,New York,Suburban,3,3.347954688,,211646665.5
2960,2022,1,0.276889056,,Los Angeles,Suburban,2,2.36595523,,297686891.9
1267,2016,0,0.289577388,,New York,Urban,3,3.094223015,,128564953.7
1418,1964,1,0.99366652,,New York,Rural,2,2.163856506,,147345621.8
1234,1953,1,0.613697516,,New York,Rural,2,1.479739735,,127049468.1
2856,1987,2,0.225062438,,Kansas City,Suburban,2,2.194448481,,287209895.8
2334,1969,0,0.344979225,,Los Angeles,Rural,4,2.739903461,,235800388.9
2836,1972,0,0.251039885,,Los Angeles,Urban,1,3.844159846,,285448511.4
2998,1986,1,0.212144113,,Houston,Urban,2,1.206252856,,301256189.5
1985,2011,1,0.817463826,,Houston,Urban,4,2.522182282,,203056482.8
2380,1957,1,0.546177366,,Kansas City,Suburban,1,1.986759335,,241279893.8
2236,1986,0,0.668089123,,New York,Suburban,1,2.524935083,,227364815.7
1573,1994,2,0.398126122,,Houston,Rural,2,1.071926342,,159656025.1
1048,1982,0,0.598325577,,Los Angeles,Urban,3,1.939076064,,108292058.6
2150,1956,2,0.331812129,,Houston,Urban,3,3.459604443,,217443531
1222,1971,1,0.377232647,,New York,Suburban,3,2.661825202,,124715800.1
1920,1954,0,0.68701415,,Kansas City,Suburban,2,2.351747478,,196056451.8
2302,1964,2,0.235315113,,New York,Suburban,3,1.856575215,,232000818.7
2431,1970,0,0.655499673,,Houston,Urban,4,1.894127568,,246984557.9
2528,1966,2,0.867011335,,Kansas City,Urban,4,2.149304301,,257821254.5
2317,2005,2,0.208380904,,Kansas City,Rural,4,3.50671213,,233334907.9
2819,1999,0,0.907715153,,New York,Urban,4,3.90163962,,287051198.7
1276,1956,1,0.171501112,,Houston,Rural,1,2.315966144,,129036203
2461,1999,0,0.414018304,,New York,Rural,4,2.180058516,,248653595.9
2130,2009,1,0.649458384,,Houston,Urban,3,3.539652327,,216752765.8
2681,1956,2,0.603473284,,Houston,Rural,2,2.280715962,,271763420.1
1419,1989,2,0.186751965,,Los Angeles,Rural,3,2.656054517,,143392963.9
1610,1994,0,0.819021851,,Kansas City,Suburban,4,1.692824994,,165567071.1
2452,2008,0,0.975837964,,Houston,Urban,1,3.230507607,,250446477.9
1374,2004,1,0.26310546,,New York,Rural,4,2.595964955,,139225224.7
1072,2013,1,0.905617873,,New York,Rural,2,3.427103651,,112155122.1
2972,2014,0,0.601128498,,Los Angeles,Rural,3,3.34219819,,300651307.4
2657,2003,1,0.942340394,,Los Angeles,Urban,2,1.645014305,,270755078
2053,1989,1,0.258477363,,Los Angeles,Suburban,2,3.146906652,,207118404.8
2211,2002,0,0.812819254,,Kansas City,Suburban,2,3.400163224,,225624108.5
2387,1993,0,0.153803418,,Los Angeles,Urban,3,2.038321722,,239921891.2
2889,2012,2,0.894876802,,Kansas City,Urban,4,1.517827339,,293783221.1
2823,1951,2,0.70674348,,Los Angeles,Urban,2,1.007896467,,286409309.6
2474,1970,0,0.433229306,,Kansas City,Urban,3,2.352710959,,250157599.8
1194,1999,2,0.271420141,,Houston,Suburban,1,2.057298195,,121121398.1
2179,2001,1,0.834879789,,Los Angeles,Rural,3,2.664729501,,222554253.7
2195,1958,0,0.642917189,,Kansas City,Rural,1,1.564123278,,223206895.2
1846,1969,2,0.424374268,,Houston,Urban,3,3.578996643,,187450296.1
2064,1967,0,0.499452242,,Los Angeles,Urban,4,1.773265647,,209510256.1
2086,1979,2,0.84388839,,Houston,Rural,2,1.679288815,,213305388.6
1022,2014,0,0.405034474,,Los Angeles,Suburban,4,2.442142169,,104653333
1359,1973,1,0.18066941,,New York,Urban,3,2.496553071,,137410588.5
2098,1996,2,0.920153955,,Kansas City,Urban,2,1.645255686,,214799164
1559,1993,0,0.448609366,,New York,Suburban,1,1.81558218,,158479215.5
1671,1978,1,0.41354876,,Kansas City,Suburban,3,1.509115717,,169675927.5
2848,2017,2,0.283959657,,New York,Suburban,2,3.155380535,,286626451.8
2141,1966,2,0.907680314,,Los Angeles,Urban,1,3.310267094,,219261671.6
2635,1954,0,0.2957548,,New York,Suburban,1,2.386985492,,265552797.9
2403,1999,1,0.673005581,,Los Angeles,Urban,4,3.142261068,,244240697.5
2952,1989,0,0.89268851,,Kansas City,Urban,3,3.207806176,,300224028
2943,1995,2,0.131422253,,Los Angeles,Suburban,1,1.414826583,,295293223.3
1678,2000,0,0.845912535,,New York,Rural,2,3.898534075,,172536952.7
2313,1960,0,0.46953948,,Houston,Suburban,1,3.463095841,,234272429.6
1439,1961,1,0.692177118,,Kansas City,Rural,1,1.613450384,,147861894.4
2691,1962,1,0.435164107,,Houston,Suburban,4,1.558495107,,271917707.7
1932,2013,2,0.725964631,,Houston,Suburban,4,1.376983437,,197223096.9
1006,1957,1,0.328865423,,Houston,Urban,2,1.415135688,,102800462.3
2219,2014,0,0.119737488,,Houston,Urban,4,3.244485397,,222987023.8
1420,1958,2,0.953008763,,Houston,Urban,1,2.408962771,,147360716
2591,1951,1,0.114730988,,New York,Urban,1,3.348802518,,260354815.1
1832,1962,0,0.841689361,,Los Angeles,Urban,4,3.238764683,,188156354.2
2216,1951,0,0.252223834,,Los Angeles,Urban,1,2.813838141,,223482157
1558,2017,2,0.452998206,,Houston,Urban,1,3.05909982,,158414423.5
2171,1997,2,0.840243139,,New York,Rural,2,1.055067173,,221650345.7
2810,1952,1,0.285338935,,Houston,Rural,4,1.93533294,,283146844.6
2692,2017,1,0.879136845,,Houston,Urban,1,2.913466538,,273914194.2
2225,1955,1,0.547983045,,Kansas City,Rural,4,1.02803486,,225877017.8
2467,1954,1,0.429538116,,New York,Suburban,2,1.098930831,,249395110.4
1913,1952,2,0.696193972,,Houston,Rural,4,3.555663947,,195642644.7
2442,1959,0,0.40725075,,Los Angeles,Urban,1,3.052074585,,246835159.3
2450,1992,0,0.412559523,,Kansas City,Rural,4,1.796109199,,247552505.8
2006,1968,1,0.760173752,,Houston,Suburban,1,3.06388852,,204975660.4
2502,1963,2,0.378849002,,Houston,Rural,1,3.377370007,,252737547.8
2498,1970,1,0.280695384,,Houston,Urban,1,1.920382849,,251682505.6
1125,1992,1,0.826881515,,New York,Suburban,2,1.108112132,,116992516
1394,1977,2,0.82483393,,Houston,Suburban,4,3.798337374,,144279045
1816,1970,0,0.547827133,,Los Angeles,Rural,2,2.035539515,,184856801.1
1880,1985,0,0.573990055,,Kansas City,Suburban,4,1.31944529,,191358908.7
2829,1973,1,0.726468963,,New York,Suburban,2,2.475570614,,287088012.6
1575,2003,2,0.558346863,,Kansas City,Suburban,3,3.305403387,,160829639.6
1324,1987,0,0.475335963,,Los Angeles,Urban,1,1.664941944,,135131550.5
2415,1966,0,0.995404774,,Houston,Suburban,1,1.80847015,,246947659.1
1929,1971,2,0.232876385,,New York,Rural,2,1.72814496,,194593992.8
2711,1994,2,0.633455181,,Houston,Rural,3,3.975019158,,274900402.3
2651,2010,0,0.897276723,,New York,Suburban,1,1.592211201,,269820799.5
2463,1960,1,0.718493537,,Houston,Rural,4,2.726560651,,250631959.7
2227,2010,1,0.892830969,,Los Angeles,Suburban,2,3.775793925,,227632339.4
2509,1987,0,0.402701248,,Los Angeles,Rural,1,1.440689707,,253251558
1832,2015,1,0.344793679,,Houston,Suburban,1,3.912562594,,185327410.6
2054,1982,1,0.866145148,,Los Angeles,Suburban,2,3.842431703,,210343908.1
2411,1992,2,0.454703119,,Houston,Suburban,2,3.653715961,,243942544.3
2648,1980,2,0.738714091,,New York,Urban,4,1.643669564,,269071845.7
2900,1984,2,0.232973721,,Los Angeles,Rural,4,2.902165168,,291817531
2457,1986,1,0.780254313,,New York,Suburban,1,3.282674419,,250102472.1
1836,1996,2,0.594084384,,Houston,Urban,1,3.958083785,,187092278.2
1925,1972,2,0.341750476,,New York,Urban,2,1.541271466,,194719347.7
2399,1985,0,0.545053568,,Kansas City,Suburban,1,3.298077699,,243112623.7
2367,1989,2,0.727249263,,Houston,Suburban,1,2.01640351,,240747476.6
1442,1964,0,0.110697768,,Los Angeles,Suburban,2,1.526879397,,145263004.8
2602,1986,1,0.673720353,,Los Angeles,Suburban,1,2.264130824,,263993411.6
1074,1953,2,0.5874317,,Kansas City,Suburban,1,3.381507736,,111030771.6
1556,1971,0,0.298257551,,Houston,Rural,3,2.394549411,,157680879
2795,1971,0,0.777682967,,Houston,Suburban,4,2.612569301,,284044357.5
2689,1966,0,0.373114886,,Houston,Suburban,2,3.985478231,,271449485.3
2178,2021,1,0.349174838,,Houston,Rural,3,2.197327899,,219890673.8
2453,1987,2,0.524096514,,New York,Urban,4,2.846202264,,248553947.7
1362,1973,1,0.708534711,,Houston,Rural,4,2.095732605,,140369853.5
1447,1955,0,0.935961378,,New York,Urban,4,2.178356939,,150083183.7
2257,2017,1,0.227221519,,New York,Urban,3,3.08692226,,227267626.8
2586,1955,1,0.456821309,,Los Angeles,Rural,3,3.813660928,,261680131.1
2841,1975,0,0.160290633,,Houston,Suburban,4,2.627076851,,285538483.9
1261,1990,2,0.782695673,,New York,Urban,1,3.305199787,,130516368.3
2850,1987,2,0.502959601,,Houston,Suburban,1,1.267619676,,287879869.5
1124,1992,1,0.736236222,,Kansas City,Rural,3,1.633474112,,116528691.7
1910,2002,2,0.389974982,,New York,Urban,3,2.506394923,,193432854.5
1244,1964,0,0.859885517,,Los Angeles,Suburban,3,1.060035171,,129223930.2
1541,2005,2,0.58134527,,Houston,Urban,4,1.758564936,,157468618.7
2961,2005,1,0.94924704,,Los Angeles,Urban,1,2.552203869,,301197650.5
1484,1980,0,0.170933175,,New York,Rural,3,1.044883595,,149698032.1
1121,2006,0,0.562849142,,New York,Suburban,3,1.793638859,,115283768.6
1124,2000,0,0.789809721,,Los Angeles,Suburban,2,2.542092458,,116754705.5
2572,1973,1,0.640137383,,Houston,Urban,4,2.719447744,,261074645.5
1169,2007,1,0.120874726,,New York,Suburban,2,3.777255079,,117987667.8
1123,2022,2,0.975104811,,Kansas City,Urban,1,2.93603687,,117490726.8
2892,1953,1,0.368437324,,Los Angeles,Rural,2,2.244207408,,291680502.2
2058,1959,0,0.32435008,,New York,Rural,2,3.791053531,,208126079.4
2110,2012,1,0.537093888,,Houston,Suburban,2,3.35464895,,214112068.1
1645,2022,1,0.587942297,,New York,Rural,4,1.600026763,,167784713.5
2731,1964,2,0.789659324,,Houston,Rural,1,1.392527084,,277537736.2
1785,2012,0,0.453946292,,Houston,Suburban,2,3.027434907,,181151789.1
1200,1968,2,0.495964339,,New York,Urban,4,2.679649497,,123195795.4
1368,2012,2,0.581463924,,Kansas City,Rural,1,3.369020841,,140104996.2
1796,2005,2,0.45494839,,Houston,Suburban,3,3.21641515,,182395973.1
